glycan	G1-1	G1-2	G1-3	G1-4	G1-5	G1-6	G1-7	G1-8
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	0.6685510911001182	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	0.7756013829664464	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	0.8828843498837532	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	0.774596755503621	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	1.069681609590713	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	0.6609993395148576	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	0.8220115215613002	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	0.9699954661375956
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	0.1591897457059486	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	0.1235668852426694	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	0.1228472029902515	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	0.1034106516195068	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	0.1361247288923505	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	0.1539653152738157	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	0.1795370455620015	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	0.1623478214636509
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	0.5795831116310397	NA	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	1.089201566849597	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	0.6779341646411365	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	0.4525299994704756	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	0.5645526342740791	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	0.8229082065352241	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	0.70456079837897	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	0.7064226639219172
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	1.080213787191038	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	1.984384656111133	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	1.647339942414893	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	2.255687733030155	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	1.891293737605271	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	2.650828585899839	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	0.8273602168906151	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	1.569216363095856
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-3)[GlcNAc(a1-4)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	0	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	2.049197607206184	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	2.430872939603613	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	2.925064942921087	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	0	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	0	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	2.491698484439336	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	2.425084947750432
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)]Gal(b1-3)[Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	7.979334615997886	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	6.746821002040523	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	8.430716448565292	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	8.68627016704604	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	7.674381813923907	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	8.6823504901753	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	8.637767718293372	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	6.982897244468569
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Gal(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	0.2278865705787941	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Gal(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	0.3431292570977779	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Gal(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	0.2445672600432147	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Gal(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	0.2111221956229127	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Gal(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	0.2643980230815557	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Gal(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	0.1960532107455678	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Gal(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	0.2950238634228971	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Gal(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	0.3073658445886127
